script	dataset	fecha	learning_rate	feature_fraction	bagging_fraction	min_data_in_leaf	num_leaves	max_bin	best_iter	auc
lightgbm_BO	./datasets/dataset_caba.csv	20210801 231654	0.0874917278756038	0.357333241907569	0.991626226824398	91	462	255.069172306875	45	0.855581163627298
lightgbm_BO	./datasets/dataset_caba.csv	20210801 231802	0.0234827805205714	0.914720621805948	0.80806185596933	19	109	255.010635702982	434	0.861182115362766
lightgbm_BO	./datasets/dataset_caba.csv	20210801 231807	0.0314605877135182	0.636306463639873	0.895847325019228	445	339	255.00257677415	285	0.841657827733342
lightgbm_BO	./datasets/dataset_caba.csv	20210801 231811	0.0756386229526834	0.848622143369478	0.646253726631403	465	430	255.089891918011	105	0.841211079864939
lightgbm_BO	./datasets/dataset_caba.csv	20210801 231846	0.0446370262964047	0.213109737324218	0.439051601220854	35	132	255.038316761121	469	0.86238610457116
lightgbm_BO	./datasets/dataset_caba.csv	20210801 232041	0.0201370183806661	0.201596778784018	0.579956515078172	0	215	255.02981571752	555	0.862163608903429
lightgbm_BO	./datasets/dataset_caba.csv	20210801 232119	0.014771083681311	0.233142868932549	0.446219287801692	28	173	255.025836101021	386	0.864330461394055
lightgbm_BO	./datasets/dataset_caba.csv	20210801 232215	0.0100981605517989	0.298680267188488	0.248992152182954	29	138	255.005864661841	585	0.864164732899709
lightgbm_BO	./datasets/dataset_caba.csv	20210801 232300	0.0100320306296517	0.347185250741113	0.317789316838206	30	230	255.036330759043	444	0.863035212693677
lightgbm_BO	./datasets/dataset_caba.csv	20210801 232322	0.0101426400320794	0.201755869592244	0.474301007431482	29	35	255.002593829909	602	0.863372368120193
lightgbm_BO	./datasets/dataset_caba.csv	20210801 232357	0.0141507973191478	0.202733641843135	0.403235974729422	29	178	255.012362653844	377	0.861969457516029
lightgbm_BO	./datasets/dataset_caba.csv	20210801 232412	0.0194565009798615	0.433196484371446	0.219486606565775	33	13	255.025815300401	645	0.864452112042929
lightgbm_BO	./datasets/dataset_caba.csv	20210801 232427	0.012058723747112	0.288777398106043	0.624076407544495	21	10	255.027902782146	909	0.863776467021661
lightgbm_BO	./datasets/dataset_caba.csv	20210801 232524	0.013440067178294	0.82780022532244	0.214752832740607	29	77	255.000132760981	545	0.860860059234725
lightgbm_BO	./datasets/dataset_caba.csv	20210801 232544	0.0272111884590942	0.321655185761063	0.316879229529337	34	108	255.025695012339	181	0.862253666588286
lightgbm_BO	./datasets/dataset_caba.csv	20210801 232646	0.0101620845416175	0.40188501991202	0.490219527372052	27	167	255.055444883272	527	0.863241110495374
lightgbm_BO	./datasets/dataset_caba.csv	20210801 232812	0.0100040274727582	0.208061817358053	0.20113930570818	24	155	255.029897963826	892	0.863440521869871
lightgbm_BO	./datasets/dataset_caba.csv	20210801 232854	0.0100640492185708	0.388049450509782	0.234941827022613	26	74	255.024563074027	507	0.863475355474175
lightgbm_BO	./datasets/dataset_caba.csv	20210801 232907	0.0114318619548072	0.263191937023642	0.201243686867249	55	13	255.005804175583	539	0.86033010499098
lightgbm_BO	./datasets/dataset_caba.csv	20210801 232956	0.0204579981090694	0.214693399005516	0.577490583428579	30	360	255.026578123415	583	0.862556596138942
lightgbm_BO	./datasets/dataset_caba.csv	20210801 233022	0.0268031938959101	0.341230063541358	0.226347617161726	34	302	255.027595146502	244	0.862811346494786
lightgbm_BO	./datasets/dataset_caba.csv	20210801 233106	0.010138939341892	0.383090418116763	0.758412182558025	39	136	255.029467827773	519	0.863256900134652
lightgbm_BO	./datasets/dataset_caba.csv	20210801 233154	0.0141721969845842	0.557609191429004	0.49128558591397	31	177	255.033100762442	391	0.861081416291689
lightgbm_BO	./datasets/dataset_caba.csv	20210801 233218	0.0221723236721639	0.447683432760683	0.627512290067319	24	62	255.000160841241	248	0.863062508615961
lightgbm_BO	./datasets/dataset_caba.csv	20210801 233310	0.0102955149543821	0.236206927455552	0.774692919263416	24	106	255.051873056204	585	0.86398898937588
lightgbm_BO	./datasets/dataset_caba.csv	20210801 233517	0.0100526689798699	0.268314214969144	0.482459809353426	13	355	255.001459162991	656	0.863283399596482
lightgbm_BO	./datasets/dataset_caba.csv	20210801 233701	0.010021506918786	0.255254654681776	0.628718194763861	10	150	255.031822498026	766	0.863814841713901
lightgbm_BO	./datasets/dataset_caba.csv	20210801 233801	0.0101398741401064	0.437982803373958	0.202319281925695	35	247	255.034185523856	658	0.862845458869312
lightgbm_BO	./datasets/dataset_caba.csv	20210801 233816	0.014445133339583	0.233291027913623	0.235825186449009	6	10	255.077704923236	911	0.863711891943475
lightgbm_BO	./datasets/dataset_caba.csv	20210801 233905	0.0145326416002072	0.286776888901137	0.599696447503076	32	476	255.05861207924	546	0.863405619546425
lightgbm_BO	./datasets/dataset_caba.csv	20210801 233913	0.0496102005671231	0.257307333516931	0.202471575048723	13	16	255.021667859465	223	0.863778980060744
lightgbm_BO	./datasets/dataset_caba.csv	20210801 233927	0.0143683692698336	0.765713721572604	0.939097126560209	40	10	255.054381557439	603	0.862105698839051
lightgbm_BO	./datasets/dataset_caba.csv	20210801 233933	0.0674560265113263	0.48332143666218	0.238593728107988	30	10	255.063842187538	200	0.861710512008868
lightgbm_BO	./datasets/dataset_caba.csv	20210801 234022	0.0375965884164082	0.827780403431377	0.984456325130002	40	366	255.026975969731	449	0.860158079409767
lightgbm_BO	./datasets/dataset_caba.csv	20210801 234116	0.0103675008317614	0.287176769989378	0.938835098002235	30	332	255.030243838011	560	0.864215498732125
lightgbm_BO	./datasets/dataset_caba.csv	20210801 234159	0.0188272286723775	0.265835135400455	0.682288177892671	29	305	255.038194447473	442	0.863348383178377
lightgbm_BO	./datasets/dataset_caba.csv	20210801 234251	0.0100329643944278	0.366385482130747	0.99647946923039	31	488	255.026274224194	501	0.862503754894322
lightgbm_BO	./datasets/dataset_caba.csv	20210801 234310	0.0245836044822216	0.842132653111563	0.632340573646537	9	27	255.096805874456	304	0.863244583505871
lightgbm_BO	./datasets/dataset_caba.csv	20210801 234329	0.0435162300353303	0.758912657147669	0.508217812147248	0	33	255.070927450561	230	0.862451072798064
lightgbm_BO	./datasets/dataset_caba.csv	20210801 234335	0.0799620409514013	0.848634115447598	0.668023751409986	22	10	255.065834697591	146	0.861097788625831
lightgbm_BO	./datasets/dataset_caba.csv	20210801 234359	0.010291884563077	0.700274284899816	0.330341695472608	30	10	255.097631309395	1129	0.863307495210578
lightgbm_BO	./datasets/dataset_caba.csv	20210801 234451	0.0143708938630316	0.788329502114816	0.417074705780478	28	186	255.096638235227	338	0.860007524513708
lightgbm_BO	./datasets/dataset_caba.csv	20210801 234504	0.0254472135303501	0.683630662182101	0.631176120809374	14	10	255.022690455063	542	0.8630460754441
lightgbm_BO	./datasets/dataset_caba.csv	20210801 234514	0.034078067207934	0.649841163232166	0.453612819136029	41	10	255.044106886565	352	0.861798955928165
lightgbm_BO	./datasets/dataset_caba.csv	20210801 234621	0.0724771063369957	0.236544582427331	0.200616303915257	2	450	255.067402950662	358	0.858617691724549
lightgbm_BO	./datasets/dataset_caba.csv	20210801 234704	0.0104390186559884	0.425981995987086	0.96159713153736	41	333	255.099567079783	512	0.862504353321302
lightgbm_BO	./datasets/dataset_caba.csv	20210801 235248	0.0146249231833415	0.6801826602021	0.922911997200249	0	316	255.099952009148	1668	0.859958783661135
lightgbm_BO	./datasets/dataset_caba.csv	20210801 235301	0.0276834797118962	0.831411814179277	0.797870007715832	0	10	255.062619975384	431	0.862523829228532
lightgbm_BO	./datasets/dataset_caba.csv	20210801 235320	0.0136755729337947	0.73349049705084	0.866336015343188	13	10	255.096150596759	906	0.863406743061876
lightgbm_BO	./datasets/dataset_caba.csv	20210801 235333	0.030489241475867	0.936938650160397	0.413082585981068	0	10	255.095778081633	429	0.861783791958181
lightgbm_BO	./datasets/dataset_caba.csv	20210801 235351	0.0102377074879138	0.448265555220392	0.304441456273571	30	10	255.026818802696	926	0.862906098181372
lightgbm_BO	./datasets/dataset_caba.csv	20210801 235440	0.0162324647743507	0.259727102735424	0.495417085598339	27	144	255.078624225889	482	0.863967528426587
lightgbm_BO	./datasets/dataset_caba.csv	20210801 235515	0.0149406887024743	0.291555644317615	0.930210395124457	28	156	255.044905082252	331	0.862571751242036
lightgbm_BO	./datasets/dataset_caba.csv	20210801 235553	0.0100420722285685	0.314607915392722	0.837962417749024	29	377	255.039485225298	350	0.862951251269547
lightgbm_BO	./datasets/dataset_caba.csv	20210801 235605	0.0238423686065877	0.448531321511997	0.200482764267298	12	10	255.013507639519	538	0.86391694816479
lightgbm_BO	./datasets/dataset_caba.csv	20210801 235641	0.0106725427052885	0.291244779436904	0.500664381969348	29	294	255.033816341039	339	0.863396163417165
lightgbm_BO	./datasets/dataset_caba.csv	20210801 235657	0.0155408720149656	0.315297221674877	0.456519720055175	10	10	255.096797704706	860	0.86461920955352
lightgbm_BO	./datasets/dataset_caba.csv	20210801 235740	0.0236352446589511	0.241421656673721	0.467310613588975	27	481	255.024674537937	399	0.862629002627906
lightgbm_BO	./datasets/dataset_caba.csv	20210801 235750	0.0294594815612523	0.306713487285337	0.747928818140983	13	12	255.000789346979	335	0.863466318567573
lightgbm_BO	./datasets/dataset_caba.csv	20210801 235845	0.0445791116833994	0.333631661872048	0.652193272589438	21	512	255.004153955173	359	0.86353730695192
lightgbm_BO	./datasets/dataset_caba.csv	20210802 000013	0.0106294900861016	0.212064055798877	0.957810894464178	17	389	255.068602020806	588	0.863073847428634
lightgbm_BO	./datasets/dataset_caba.csv	20210802 000026	0.0183253002210745	0.284887279914807	0.461473581488535	14	13	255.075701309689	535	0.864244185177853
lightgbm_BO	./datasets/dataset_caba.csv	20210802 000143	0.010415619944244	0.299805120755181	0.456885296567984	5	119	255.095280260567	577	0.863897308858437
lightgbm_BO	./datasets/dataset_caba.csv	20210802 000205	0.0100749815799189	0.343922606155267	0.628390734350176	22	25	255.099285136224	582	0.864718308891693
lightgbm_BO	./datasets/dataset_caba.csv	20210802 000228	0.0113575277331192	0.356987291121837	0.501209272795547	28	11	255.099715535198	1186	0.865334475039133
lightgbm_BO	./datasets/dataset_caba.csv	20210802 000249	0.0101998320743096	0.315527246910453	0.50267278315339	31	12	255.099495654233	1080	0.864093106014595
lightgbm_BO	./datasets/dataset_caba.csv	20210802 000333	0.0498471901984879	0.415044473640684	0.204881629847594	16	144	255.094655873388	247	0.863677586121902
lightgbm_BO	./datasets/dataset_caba.csv	20210802 000340	0.0607470053966674	0.228166990923579	0.931317173008734	20	11	255.002935012289	213	0.863351196376488
lightgbm_BO	./datasets/dataset_caba.csv	20210802 000347	0.093273510656465	0.418584905532836	0.682146698372159	34	32	255.000324513833	56	0.858108394357276
lightgbm_BO	./datasets/dataset_caba.csv	20210802 000400	0.0203106302884793	0.421291275976834	0.31419309005217	21	10	255.097186312142	571	0.862962407568801
lightgbm_BO	./datasets/dataset_caba.csv	20210802 000434	0.0484937146316905	0.363074528270207	0.584615839790307	24	415	255.099365277554	208	0.863470816226519
lightgbm_BO	./datasets/dataset_caba.csv	20210802 000445	0.0360754824088049	0.6937524949015	0.201725772709024	10	10	255.054231539349	358	0.863351477295022
lightgbm_BO	./datasets/dataset_caba.csv	20210802 000457	0.0268977407635593	0.698585237607511	0.756144843867094	37	10	255.094328107655	441	0.86274645961124
lightgbm_BO	./datasets/dataset_caba.csv	20210802 000509	0.0360108719629771	0.525886431228772	0.200340334917302	38	14	255.010810626579	345	0.862851786638872
lightgbm_BO	./datasets/dataset_caba.csv	20210802 000520	0.0329469274484174	0.351229646644567	0.204514916614375	0	12	255.056054184673	439	0.863378548746285
lightgbm_BO	./datasets/dataset_caba.csv	20210802 000535	0.0217230449901864	0.902103415718627	0.9968545185277	17	11	255.099878485001	483	0.862294964382334
lightgbm_BO	./datasets/dataset_caba.csv	20210802 000615	0.0145712352946316	0.707048840549437	0.27547289340689	36	90	255.001409976896	342	0.860431426325289
lightgbm_BO	./datasets/dataset_caba.csv	20210802 000705	0.0182498126593477	0.482238350652949	0.991094339687933	30	247	255.003802458958	415	0.862294113614442
lightgbm_BO	./datasets/dataset_caba.csv	20210802 000747	0.0147356080575573	0.361149781019333	0.553980360426583	31	512	255.099550166771	388	0.862564778489018
lightgbm_BO	./datasets/dataset_caba.csv	20210802 000807	0.0143895198491893	0.887849893001725	0.569994356474709	60	21	255.047561609763	462	0.859555907710781
lightgbm_BO	./datasets/dataset_caba.csv	20210802 000950	0.0721341864213622	0.999437404916386	0.892301252367051	8	508	255.099531833793	221	0.858619051927381
lightgbm_BO	./datasets/dataset_caba.csv	20210802 001034	0.0627081914795559	0.241759643706838	0.998830381658867	17	349	255.024716892082	240	0.8630131907808
lightgbm_BO	./datasets/dataset_caba.csv	20210802 001048	0.0398456998959044	0.601179120750108	0.987925562813116	0	29	255.011831726755	173	0.865171001523897
lightgbm_BO	./datasets/dataset_caba.csv	20210802 001105	0.0488585611235208	0.599792001735081	0.923335546015423	0	32	255.079102583658	199	0.862126605217951
lightgbm_BO	./datasets/dataset_caba.csv	20210802 001152	0.0415114329298269	0.600852786174451	0.592334439701597	0	62	255.00068465315	414	0.862950483232907
lightgbm_BO	./datasets/dataset_caba.csv	20210802 001200	0.041951854024248	0.621902169898211	0.998802170883081	14	10	255.000339384055	266	0.862879338092627
lightgbm_BO	./datasets/dataset_caba.csv	20210802 001212	0.0440448671151228	0.562437468010641	0.880073241958058	0	20	255.020251056821	242	0.863273022773249
lightgbm_BO	./datasets/dataset_caba.csv	20210802 001224	0.0370757195767658	0.378158220229017	0.736809589193474	37	36	255.085123153764	154	0.862894003050671
lightgbm_BO	./datasets/dataset_caba.csv	20210802 001234	0.0379397709167186	0.715417612506757	0.951042620369827	0	10	255.024708989768	307	0.862041462113046
lightgbm_BO	./datasets/dataset_caba.csv	20210802 001408	0.0158934020593624	0.594215236662153	0.936643260943189	0	108	255.018078839946	547	0.863742029240574
lightgbm_BO	./datasets/dataset_caba.csv	20210802 001511	0.05091053606011	0.603935509993625	0.9877782913439	0	122	255.020018739475	313	0.862456099487372
lightgbm_BO	./datasets/dataset_caba.csv	20210802 001725	0.0592116354577969	0.89481378563598	0.202304859003456	3	486	255.030082649074	402	0.855868126721273
lightgbm_BO	./datasets/dataset_caba.csv	20210802 001735	0.0524484134827164	0.998898874100175	0.877890230334811	31	10	255.008358438117	228	0.861712601086643
lightgbm_BO	./datasets/dataset_caba.csv	20210802 001840	0.0100357967973341	0.999843888077706	0.970621800271183	41	142	255.092534899106	627	0.860378945451544
lightgbm_BO	./datasets/dataset_caba.csv	20210802 001847	0.0946148168380014	0.999854545939676	0.552603224334962	0	10	255.00403693846	123	0.858021351368222
lightgbm_BO	./datasets/dataset_caba.csv	20210802 001912	0.0143334671919943	0.236686264480076	0.547891361764101	17	38	255.007953793401	554	0.865499612569217
lightgbm_BO	./datasets/dataset_caba.csv	20210802 002005	0.0239911702641719	0.357598748724531	0.521931417352892	2	140	255.004593242241	277	0.862754497840613
lightgbm_BO	./datasets/dataset_caba.csv	20210802 002017	0.0308311845308815	0.23527395331633	0.443464276629921	14	38	255.000489999269	185	0.863768096716695
lightgbm_BO	./datasets/dataset_caba.csv	20210802 002026	0.0842887562944227	0.819018169087109	0.200491708983319	4	10	255.099962744702	205	0.859263018471313
lightgbm_BO	./datasets/dataset_caba.csv	20210802 002039	0.0373234432751045	0.998913111155158	0.872637205968339	85	512	255.003499257803	147	0.859378331453904
lightgbm_BO	./datasets/dataset_caba.csv	20210802 002049	0.0982476117639609	0.92069952460963	0.999493615248692	78	486	255.08869199863	55	0.855284781500438
lightgbm_BO	./datasets/dataset_caba.csv	20210802 002411	0.0247127947158394	0.27494258416736	0.947955716267461	0	497	255.099904695598	872	0.860889396371966
lightgbm_BO	./datasets/dataset_caba.csv	20210802 002431	0.0169079261227256	0.610369461504696	0.200527072301114	0	11	255.029479874179	719	0.863322912125825
lightgbm_BO	./datasets/dataset_caba.csv	20210802 002622	0.0103705796939144	0.999442271323589	0.681657519808392	31	429	255.000552764649	783	0.859571752241335
lightgbm_BO	./datasets/dataset_caba.csv	20210802 002653	0.0167264750883955	0.601956967181712	0.683228511722081	45	512	255.097002502461	321	0.862522699922755
lightgbm_BO	./datasets/dataset_caba.csv	20210802 003026	0.0322452420399215	0.597425247706717	0.635647546594671	0	510	255.029228198749	602	0.859632644252019
lightgbm_BO	./datasets/dataset_caba.csv	20210802 003110	0.010789375988398	0.354838521458785	0.686533263375633	39	445	255.000113862979	545	0.862326030049218
lightgbm_BO	./datasets/dataset_caba.csv	20210802 003119	0.0511075048650073	0.356449857599155	0.5001883441845	17	10	255.025217682217	238	0.862540826615444
lightgbm_BO	./datasets/dataset_caba.csv	20210802 003140	0.0531538032706533	0.602072744262114	0.201048391269167	40	487	255.099865828112	168	0.859667119150902
lightgbm_BO	./datasets/dataset_caba.csv	20210802 003207	0.0119930854707172	0.610385411820852	0.98931493677569	76	508	255.099888377576	464	0.859184700819725
lightgbm_BO	./datasets/dataset_caba.csv	20210802 003229	0.0170538630370051	0.449175989354064	0.592402794362931	47	232	255.099977880775	224	0.86199279154401
lightgbm_BO	./datasets/dataset_caba.csv	20210802 003255	0.0105911561554911	0.231435097922961	0.993666758000606	10	23	255.001160739063	840	0.865913335140842
lightgbm_BO	./datasets/dataset_caba.csv	20210802 003318	0.0100625973664049	0.999583491554789	0.758633538762109	9	10	255.09936173083	933	0.86170568847943
lightgbm_BO	./datasets/dataset_caba.csv	20210802 003401	0.015996389668722	0.763728969537688	0.782921807806473	40	511	255.099553141565	394	0.861030207417074
lightgbm_BO	./datasets/dataset_caba.csv	20210802 003416	0.0195035053212045	0.999634615007377	0.200477319273686	29	11	255.088841559992	497	0.862035540506542
lightgbm_BO	./datasets/dataset_caba.csv	20210802 003438	0.0102370474953741	0.999920743479977	0.991095639642867	114	10	255.081549664155	941	0.854333907504899
lightgbm_BO	./datasets/dataset_caba.csv	20210802 003455	0.0201522780495137	0.412070169137121	0.994181673265591	0	13	255.009075693638	600	0.864010935181776
lightgbm_BO	./datasets/dataset_caba.csv	20210802 003522	0.0100077460712485	0.227245044489313	0.915415716099451	18	21	255.000011422793	994	0.865569990127226
lightgbm_BO	./datasets/dataset_caba.csv	20210802 003639	0.0105945344992303	0.233729227370915	0.998805209927118	23	166	255.00068251091	692	0.864259446178968
lightgbm_BO	./datasets/dataset_caba.csv	20210802 003653	0.0764700190209697	0.253363581679562	0.735740928010727	34	512	255.052752199547	94	0.856975868835125
lightgbm_BO	./datasets/dataset_caba.csv	20210802 003730	0.0436287245517119	0.369505891936492	0.203112056299611	28	331	255.071780435826	262	0.862786019187582
lightgbm_BO	./datasets/dataset_caba.csv	20210802 003738	0.0561708380049877	0.356941540700298	0.760594971148535	0	14	255.099206735883	161	0.862925082067659
lightgbm_BO	./datasets/dataset_caba.csv	20210802 003749	0.0418072673508403	0.229210080440543	0.922898712324367	0	11	255.015392691917	331	0.864027976782395
lightgbm_BO	./datasets/dataset_caba.csv	20210802 003811	0.044045239057067	0.41529774672077	0.999987681236777	34	212	255.006996750716	155	0.859928091235419
lightgbm_BO	./datasets/dataset_caba.csv	20210802 003834	0.0109730538099968	0.22714288377877	0.998964758219455	16	17	255.016424557813	927	0.865469495765434
lightgbm_BO	./datasets/dataset_caba.csv	20210802 003909	0.0100991890681932	0.23588490451481	0.975371396175811	11	45	255.005317859283	672	0.865439148376239
lightgbm_BO	./datasets/dataset_caba.csv	20210802 003939	0.0804994840627736	0.350740774520635	0.203942008532831	17	107	255.099996482202	200	0.862716723915486
lightgbm_BO	./datasets/dataset_caba.csv	20210802 004000	0.011926192706455	0.228190734863401	0.773024065358033	13	10	255.003006520722	1293	0.864422384992423
lightgbm_BO	./datasets/dataset_caba.csv	20210802 004020	0.0101118574946775	0.233666865120925	0.998703766150016	23	10	255.000155541664	1149	0.863642504902485
lightgbm_BO	./datasets/dataset_caba.csv	20210802 004355	0.0135541679769242	0.524868983462284	0.999918426539843	7	384	255.011852459607	513	0.861050113922446
lightgbm_BO	./datasets/dataset_caba.csv	20210802 004434	0.0100918778033096	0.594847238132002	0.869551997333685	58	309	255.020424086417	565	0.86046252260285
lightgbm_BO	./datasets/dataset_caba.csv	20210802 004555	0.02102215973279	0.479944987404867	0.651666027577255	19	435	255.098799391816	428	0.86310273992015
lightgbm_BO	./datasets/dataset_caba.csv	20210802 004615	0.0120652926633232	0.480135187080537	0.595505492457644	77	509	255.042295483234	342	0.859034394886801
lightgbm_BO	./datasets/dataset_caba.csv	20210802 004718	0.049153162126789	0.246482035143593	0.615704864418553	20	208	255.004776978799	479	0.863553072006246
lightgbm_BO	./datasets/dataset_caba.csv	20210802 004830	0.0369517641311859	0.295639466114556	0.20055789587647	13	191	255.048746119265	413	0.86337367683881
lightgbm_BO	./datasets/dataset_caba.csv	20210802 004853	0.010188594978886	0.770528959613685	0.20085790047837	33	10	255.099213096414	1022	0.862944348759858
lightgbm_BO	./datasets/dataset_caba.csv	20210802 004918	0.0551257334267157	0.38027933689372	0.200041933845497	39	186	255.099547936283	254	0.862478418106353
lightgbm_BO	./datasets/dataset_caba.csv	20210802 004933	0.0191330675753542	0.882284624702969	0.450898466783455	27	10	255.086061516598	573	0.863070310312733
lightgbm_BO	./datasets/dataset_caba.csv	20210802 004953	0.0389306514764678	0.999799429348071	0.552333616577851	54	512	255.096386710935	166	0.858819997365143
lightgbm_BO	./datasets/dataset_caba.csv	20210802 005006	0.0263839419117714	0.999691190848695	0.200085365269425	88	16	255.075858988583	264	0.857966275107836
lightgbm_BO	./datasets/dataset_caba.csv	20210802 005019	0.0215441882775126	0.396161427394626	0.740896389086153	16	11	255.093275547831	497	0.864742500826347
lightgbm_BO	./datasets/dataset_caba.csv	20210802 005032	0.0401086661354935	0.99811477113513	0.206820580844466	84	500	255.000797977349	137	0.858652404487261
lightgbm_BO	./datasets/dataset_caba.csv	20210802 005209	0.0178482485545605	0.217822709035866	0.919408461710327	16	254	255.027279829319	616	0.862151742517352
lightgbm_BO	./datasets/dataset_caba.csv	20210802 005419	0.0390463222364881	0.280733777818486	0.586450694120606	0	465	255.003121739064	716	0.859293623219288
lightgbm_BO	./datasets/dataset_caba.csv	20210802 005514	0.014587398838142	0.59578712891545	0.592054362952365	27	511	255.002071841453	375	0.861830061305321
lightgbm_BO	./datasets/dataset_caba.csv	20210802 005704	0.0104838463354975	0.358260366726914	0.267504884933738	21	459	255.04305853495	796	0.864117805545295
lightgbm_BO	./datasets/dataset_caba.csv	20210802 005834	0.0116802820390671	0.601757763703784	0.999825565201424	22	507	255.095691315996	532	0.862762669209413
lightgbm_BO	./datasets/dataset_caba.csv	20210802 005918	0.0322015089865154	0.364761251301572	0.203740129922762	23	512	255.000324636336	282	0.862626251876527
lightgbm_BO	./datasets/dataset_caba.csv	20210802 010031	0.0195083406835065	0.369690819933321	0.455739487293985	19	490	255.034844732598	423	0.863181793380287
lightgbm_BO	./datasets/dataset_caba.csv	20210802 010054	0.0102263871546419	0.344637619256145	0.212926449355811	54	462	255.059798542851	331	0.861154824421377
lightgbm_BO	./datasets/dataset_caba.csv	20210802 010156	0.0195322384973334	0.235250450386294	0.543978886629954	18	116	255.031001096725	579	0.863605092791193
lightgbm_BO	./datasets/dataset_caba.csv	20210802 010222	0.0105141382989531	0.203316375621013	0.998394599552693	6	24	255.064113982561	829	0.864832554278189
lightgbm_BO	./datasets/dataset_caba.csv	20210802 010253	0.020183691280726	0.573804863234446	0.68260733319928	0	41	255.086273377377	407	0.865003650233582
lightgbm_BO	./datasets/dataset_caba.csv	20210802 010442	0.0121032581606768	0.334192429461414	0.361198387673544	22	399	255.099949256045	592	0.863310055541221
lightgbm_BO	./datasets/dataset_caba.csv	20210802 010530	0.0130207209966062	0.344894550482438	0.201801804015694	23	399	255.009507676524	339	0.862980286331971
lightgbm_BO	./datasets/dataset_caba.csv	20210802 010601	0.0934675579657278	0.292581253830494	0.460343807132362	19	250	255.062525965123	148	0.860986458284951
lightgbm_BO	./datasets/dataset_caba.csv	20210802 010624	0.0217887939839928	0.449783705324471	0.58662256809489	8	38	255.097761180858	340	0.864542465759591
lightgbm_BO	./datasets/dataset_caba.csv	20210802 010657	0.0281552344799824	0.355663057082797	0.720853264475213	28	175	255.099639735708	249	0.862382812976698
lightgbm_BO	./datasets/dataset_caba.csv	20210802 010909	0.0180189223273959	0.99997912997275	0.979281662042957	24	255	255.00474292171	692	0.860612221580372
